Brand,Model,Range,Price,Battery_Capacity,Charging_Speed,Acceleration,Top_Speed,Seating_Capacity,Launch_Date,Date,Sales
Ford,e-tron,271.0,80394.12564998465,70.48562824992322,136.94785270700947,5.799122619821906,145.21723565550266,5.0,2023-08-06 00:00:00,2023-08-06 00:00:00,126.0
Jaguar,Model 3,299.0,69230.63065163168,87.03815325815839,237.57342837224195,3.988786763012925,153.25667262385764,4.0,2023-10-14 00:00:00,2023-10-14 00:00:00,152.0
Polestar,Mach-E,265.0,73801.68577474997,63.81342887374988,84.42731148860858,3.53485349550154,145.54551739962216,5.0,2016-11-24 00:00:00,2016-11-24 00:00:00,29.0
Volvo,R1T,331.0,59494.49006333716,54.587450316685775,156.67081214658407,5.636460656543753,126.01017926795578,5.0,2015-08-13 00:00:00,2015-08-13 00:00:00,67.0
Rivian,Air,230.0,46402.02171161013,98.54010855805066,167.53769277226957,5.859437739780073,94.97410303514457,5.0,2015-08-18 00:00:00,2019-01-05 00:00:00,72.0
Volkswagen,I-PACE,357.0,54128.86551325411,67.89932756627056,164.7402798338602,5.1044613038431415,106.75457293443736,5.0,2019-02-19 00:00:00,2019-02-19 00:00:00,80.0
Lucid,Ariya,241.0,20359.987124557883,61.414935622789415,182.08068414830828,4.828537937812765,94.80381423745138,5.0,2023-06-26 00:00:00,2023-06-26 00:00:00,88.0
Hyundai,iX,307.0,51660.144710042274,64.74072355021137,91.2075817624677,4.67638161390391,130.06370967865752,5.0,2017-10-04 00:00:00,2017-10-04 00:00:00,31.0
Ford,Kona,324.0,60831.00665077682,96.15503325388411,136.59274967101987,5.014173636957256,165.40934888636895,4.0,2016-01-22 00:00:00,2016-01-22 00:00:00,75.0
Rivian,Ariya,341.0,67569.81687381514,109.39908436907568,130.94357486472714,3.9894089597932174,151.72610955297412,5.0,2021-02-18 00:00:00,2021-02-18 00:00:00,138.0
Polestar,Mach-E,341.0,112178.97943244042,63.1548971622021,94.06539935073528,5.356504510911214,129.93673299963834,5.0,2021-04-26 00:00:00,2021-04-26 00:00:00,44.0
Jaguar,Mach-E,295.0,44405.67764140091,72.07838820700452,77.67495397071856,7.135180676485301,132.92517433577743,5.0,2019-05-07 00:00:00,2019-05-07 00:00:00,161.0
Audi,2,291.0,55678.44421123718,79.8272210561859,150.38357929912613,4.983718268158304,154.9508516830508,4.0,2017-09-05 00:00:00,2017-09-05 00:00:00,98.0
Chevrolet,Q4 e-tron,329.0,100401.62647709044,47.05313238545222,158.1046988087034,5.844699972315203,184.22015189830796,4.0,2017-12-24 00:00:00,2017-12-24 00:00:00,19.0
Volvo,ID.Buzz,313.0,46005.58397366068,67.3379198683034,102.92336978057016,5.072857999989372,96.85960034532438,5.0,2017-06-12 00:00:00,2017-06-12 00:00:00,68.0
Hyundai,F-150 Lightning,282.0,43281.20744435102,103.35103722175512,103.08220938306602,3.942195936416373,151.91004435902738,4.0,2015-04-10 00:00:00,2015-04-10 00:00:00,18.0
Jaguar,ID.4,318.0,57007.09838975927,70.12049194879633,148.232520750475,5.546972788045813,172.76387629111224,5.0,2022-10-01 00:00:00,2022-10-01 00:00:00,162.0
Jaguar,i3,291.0,49067.31480582466,93.95657402912327,195.5245425059504,4.900278933164396,74.13330316173119,4.0,2017-08-18 00:00:00,2017-08-18 00:00:00,91.0
Rivian,Mach-E,269.0,78542.73162131745,73.98365810658721,105.90876710316772,5.044173452296018,146.44142650515656,5.0,2015-02-25 00:00:00,2015-02-25 00:00:00,65.0
Ford,Silverado EV,281.0,54726.35822550122,74.9947603971053,177.89056417755685,6.0234926485354245,110.7641256678972,7.0,2019-06-01 00:00:00,2019-06-01 00:00:00,83.0
Mercedes-Benz,I-PACE,324.0,43503.15563881441,89.88077819407204,222.31059905832583,6.000782316048376,145.6407355262088,5.0,2019-06-06 00:00:00,2019-06-06 00:00:00,84.0
Hyundai,EV6,253.0,60640.14131335849,69.77570656679242,177.18059943818707,4.260638235562556,135.87568759097223,4.0,2017-10-22 00:00:00,2017-10-22 00:00:00,28.0
Volvo,Niro,355.0,73673.3171671077,96.47658583553849,109.73491932299268,6.475970826179219,134.1921994774369,4.0,2019-03-15 00:00:00,2019-03-15 00:00:00,114.0
Nissan,EV6,272.0,30341.33833627995,78.03169168139975,144.47619639679598,5.235930041640037,89.05195926237,5.0,2016-03-04 00:00:00,2016-03-04 00:00:00,97.0
BMW,EV6,187.0,57640.06352241044,75.09531761205221,134.97548699467526,5.830837166291158,108.36332250250469,5.0,2022-03-07 00:00:00,2022-03-07 00:00:00,37.0
Nissan,Bolt,327.0,60155.71905124431,82.06572272926824,126.2544989153932,5.45885619256827,203.72882383347235,5.0,2015-08-18 00:00:00,2018-04-13 00:00:00,89.0
Mercedes-Benz,EV6,164.0,20616.73910165713,80.69869550828565,148.91149224870446,6.15465146694376,91.29785948009297,5.0,2020-03-30 00:00:00,2020-03-30 00:00:00,68.0
Polestar,Model 3,249.0,25462.43028165001,48.98715140825004,124.11032892510704,6.12145369235283,88.42735256541962,5.0,2023-08-09 00:00:00,2023-08-09 00:00:00,56.0
Polestar,I-PACE,421.0,68280.58467134854,90.91292335674264,103.04334532727285,3.8620832788775386,101.56614421801731,5.0,2021-07-14 00:00:00,2021-07-14 00:00:00,48.0
Lucid,Bolt,352.0,52659.081660582815,74.50540830291406,173.15348449476502,4.797496844412173,131.96615836005998,5.0,2019-12-31 00:00:00,2019-12-31 00:00:00,76.0
Hyundai,i3,348.0,76809.39593324042,75.40697966620208,197.0896428440544,3.647370801642419,123.89167500702892,5.0,2015-08-18 00:00:00,2023-10-06 00:00:00,41.0
Nissan,EV6,244.0,46999.46519035524,81.27232595177618,201.6053430184824,6.196536376850801,130.15074043068867,5.0,2018-02-07 00:00:00,2018-02-07 00:00:00,117.0
Polestar,2,290.0,58192.34600835682,74.9947603971053,98.84860424850892,4.546282605682486,117.11690246279198,4.0,2019-02-14 00:00:00,2019-02-14 00:00:00,30.0
Mercedes-Benz,Bolt,362.0,48195.28575215023,90.82642876075116,200.41011210299115,4.825682756619578,148.85664819828202,5.0,2019-06-06 00:00:00,2019-06-06 00:00:00,84.0
Rivian,e-tron,331.0,84067.54441316305,84.98772206581523,229.65628172192444,3.973194989372269,138.68094771462714,5.0,2016-11-17 00:00:00,2016-11-17 00:00:00,66.0
Tesla,2,356.0,45170.89117694466,48.80945588472333,97.5479975798101,4.796061421218424,112.49331479074138,5.0,2019-03-04 00:00:00,2019-03-04 00:00:00,165.0
Audi,iX,389.0,48051.12479912799,73.93562399563993,105.32481985531425,5.094920684984529,137.96045857629642,5.0,2023-01-18 00:00:00,2023-01-18 00:00:00,164.0
Tesla,Model 3,333.0,61525.93029603185,60.95965148015926,87.08498315891673,4.604249191630928,149.70663094893789,5.0,2016-12-18 00:00:00,2021-06-14 00:00:00,102.0
Kia,Model Y,238.0,75809.69889921205,77.68849449606026,95.1008810775884,4.869884456927226,155.0759020546677,5.0,2018-12-07 00:00:00,2018-12-07 00:00:00,102.0
Volvo,Niro,329.0,71362.925021258,72.01962510628998,221.47029982307632,4.578535238409556,150.8525755627744,5.0,2021-02-06 00:00:00,2021-02-06 00:00:00,155.0
Nissan,R1T,288.0,53616.010477537,105.54005238768498,104.77942057286378,3.7850619766737226,117.3671120242145,5.0,2018-02-24 00:00:00,2021-06-14 00:00:00,108.0
Lucid,Q4 e-tron,235.0,41307.325007947125,54.55162503973564,185.76801262820248,6.157921296976052,91.41629342894583,5.0,2018-05-24 00:00:00,2018-05-24 00:00:00,89.0
Kia,EV6,344.0,37441.34214546199,75.15171072730995,72.83915687458257,5.731772713435873,105.9604117989285,5.0,2020-08-20 00:00:00,2020-08-20 00:00:00,178.0
Polestar,XC40 Recharge,360.0,104834.41716142764,76.69708580713818,81.86458045487404,4.834700599625851,168.87590843273466,5.0,2018-01-19 00:00:00,2018-01-19 00:00:00,38.0
Chevrolet,F-150 Lightning,295.0,89134.72991965688,68.00364959828435,110.0873621500223,4.983718268158304,167.97196306432767,5.0,2022-10-31 00:00:00,2022-10-31 00:00:00,25.0
Volkswagen,EQE,316.0,67297.9095893095,74.65454794654745,179.08648843724382,5.323577101404211,129.93673299963834,4.0,2015-11-27 00:00:00,2015-11-27 00:00:00,83.0
Chevrolet,EQE,196.0,55781.70099009964,107.1235049504982,140.09968718396283,3.8998411612281503,129.93673299963834,5.0,2016-09-24 00:00:00,2016-09-24 00:00:00,17.0
Mercedes-Benz,Ariya,356.0,44164.42710259432,80.4371355129716,146.5571290419147,4.862862771349935,129.3516932787207,5.0,2023-12-06 00:00:00,2023-12-06 00:00:00,108.0
Polestar,Bolt,339.0,65517.16205192156,97.6758102596078,110.63758799828894,5.476192450247615,137.72448331168764,4.0,2018-07-24 00:00:00,2018-07-24 00:00:00,28.0
Jaguar,Ariya,312.0,77613.11617917419,67.95058089587093,122.65952664340202,4.188918523270639,154.73425881871665,5.0,2019-05-09 00:00:00,2019-05-09 00:00:00,138.0
Audi,Kona,237.0,60155.71905124431,86.58468649983757,92.77384894748404,6.115682723685158,140.0363328101146,5.0,2018-12-14 00:00:00,2018-12-14 00:00:00,85.0
Nissan,XC40 Recharge,217.0,40255.60393938091,62.838019696904574,184.3025564032407,6.854692803243841,121.61658743749658,2.0,2021-04-11 00:00:00,2021-04-11 00:00:00,86.0
Volvo,Kona,401.0,83497.9226471749,61.91961323587449,167.35677482103014,4.804803250437394,151.1286032681725,2.0,2019-02-24 00:00:00,2019-02-24 00:00:00,101.0
Lucid,Q4 e-tron,250.0,72796.54954552981,48.277747727649015,134.92209375201298,4.808764061814874,132.00162905813187,5.0,2019-11-05 00:00:00,2019-11-05 00:00:00,120.0
Lucid,EQE,306.0,58092.96330222252,59.009816511112575,133.30677719384536,7.079178681947071,139.87189639916545,7.0,2017-02-08 00:00:00,2017-02-08 00:00:00,91.0
Volvo,Model Y,251.0,74904.92608006884,75.83963040034418,163.55082428824875,2.152758393907804,140.93400494329595,5.0,2017-06-11 00:00:00,2017-06-11 00:00:00,85.0
Mercedes-Benz,EV6,185.0,86144.09568169591,98.1904784084795,197.4833729457819,4.830470170587515,161.2660231165849,7.0,2018-03-17 00:00:00,2018-03-17 00:00:00,91.0
Ford,Model 3,322.0,100155.66280988073,73.25331404940366,117.97553380425065,4.983718268158304,177.35036588480318,4.0,2019-01-02 00:00:00,2019-01-02 00:00:00,108.0
Polestar,I-PACE,330.0,51687.482730561416,78.48241365280708,183.75536125554697,3.444260990144585,92.09668083890548,5.0,2019-11-25 00:00:00,2019-11-25 00:00:00,33.0
Volkswagen,Mach-E,216.0,63903.99020909045,92.18495104545228,118.04494202545696,4.072621403493403,125.31030278249304,7.0,2022-01-14 00:00:00,2022-01-14 00:00:00,121.0
BMW,Leaf,355.0,78596.09389110631,74.9947603971053,138.45213585742664,5.583719383294328,124.39033684798268,5.0,2020-11-15 00:00:00,2020-11-15 00:00:00,31.0
BMW,XC40 Recharge,273.0,53992.65041531703,74.9947603971053,140.20325368291523,4.967870492708031,128.3272759521982,5.0,2015-08-18 00:00:00,2016-07-31 00:00:00,36.0
BMW,i3,245.0,76785.6085472981,62.068042736490526,205.7465798453861,4.983718268158304,121.949106107985,5.0,2018-11-03 00:00:00,2018-11-03 00:00:00,37.0
Nissan,F-150 Lightning,242.0,58680.81477054873,91.81907385274364,125.75350973724684,3.055160133325751,102.17266396908047,4.0,2016-11-15 00:00:00,2016-11-15 00:00:00,79.0
BMW,Model 3,343.0,61676.59358791344,77.16796793956722,47.00520256582261,3.501797242020082,142.1954166063721,5.0,2018-08-24 00:00:00,2018-08-24 00:00:00,41.0
Rivian,F-150 Lightning,203.0,24443.83895568059,77.16919477840294,101.60970257019964,5.209763766946186,114.79987019041717,7.0,2019-07-15 00:00:00,2019-07-15 00:00:00,140.0
Tesla,Air,237.0,17223.940905411113,61.62970452705556,247.2272395020126,7.102917749109987,69.40508572155434,5.0,2022-01-28 00:00:00,2022-01-28 00:00:00,192.0
Lucid,EV6,321.0,60155.71905124431,95.14967126311656,67.32758924231705,5.71731569492023,127.18523133850836,5.0,2023-10-18 00:00:00,2023-10-18 00:00:00,143.0
Volkswagen,Niro,314.0,8925.989639457926,102.70994819728963,56.036030068782296,5.064517152930365,61.89088660687901,7.0,2021-09-14 00:00:00,2021-09-14 00:00:00,125.0
Tesla,Niro,248.0,80208.6186624885,77.59809331244251,190.44736582453413,3.7506037140658015,136.53100732453805,5.0,2018-08-04 00:00:00,2018-08-04 00:00:00,156.0
Jaguar,Leaf,364.0,86927.50980913299,88.77254904566493,184.49378558293847,5.073780449744936,124.17184103508352,5.0,2018-08-19 00:00:00,2018-08-19 00:00:00,118.0
Volkswagen,XC40 Recharge,244.0,66261.40028855175,65.32700144275876,131.6859084519051,4.9813854471077335,142.49014367738712,5.0,2015-08-18 00:00:00,2020-03-24 00:00:00,114.0
Tesla,Bolt,289.0,84980.22495178143,94.1161247589072,176.40364491942202,4.903786187504855,149.91345029256442,4.0,2020-04-17 00:00:00,2020-04-17 00:00:00,182.0
Volkswagen,Mach-E,282.0,54416.72523029855,83.63362615149275,127.99137369431982,4.677699524837913,129.93673299963834,5.0,2022-07-09 00:00:00,2022-07-09 00:00:00,106.0
Jaguar,2,283.0,59033.899983987554,74.9947603971053,101.3285440257762,4.47733559346742,142.01668208113114,5.0,2021-09-18 00:00:00,2021-09-18 00:00:00,141.0
Kia,Mach-E,290.0,60155.71905124431,81.78143817453896,235.0057352386849,5.09591138644516,146.96398775621074,5.0,2023-11-07 00:00:00,2023-11-07 00:00:00,156.0
Rivian,EQS,288.0,82323.15244620176,81.70576223100876,116.50094426597072,3.79640816859096,127.39005347123754,4.0,2020-11-29 00:00:00,2020-11-29 00:00:00,159.0
Nissan,i3,288.0,8310.959600447035,77.72479800223518,150.38357929912613,5.273839214580971,92.33023318226944,4.0,2015-03-27 00:00:00,2015-03-27 00:00:00,98.0
Nissan,EQE,290.0,82701.49678258823,82.62748391294116,65.74254531414854,2.7368843254346067,147.2115055642915,2.0,2019-08-02 00:00:00,2019-08-02 00:00:00,118.0
Mercedes-Benz,EQS,354.0,28839.551013195785,74.29775506597893,215.51925260028756,5.098605025473531,129.93673299963834,5.0,2021-11-29 00:00:00,2021-11-29 00:00:00,88.0
Volvo,ID.Buzz,288.0,54127.94793051305,72.24973965256527,158.60675338525562,3.925029288345169,147.19179682112568,4.0,2023-09-30 00:00:00,2023-09-30 00:00:00,121.0
Polestar,XC40 Recharge,334.0,43157.22152275388,78.74610761376941,191.98122462402264,4.668249406563025,102.31425785198064,5.0,2015-08-18 00:00:00,2020-04-22 00:00:00,40.0
Lucid,Mach-E,307.0,56927.84979782193,69.75424898910964,242.98458905674212,4.9109616265083655,125.28857952288315,5.0,2018-06-17 00:00:00,2018-06-17 00:00:00,76.0
BMW,Silverado EV,318.0,48800.5416976039,65.2827084880195,124.55708411410257,6.005447977804649,118.21476604678548,5.0,2021-01-23 00:00:00,2021-01-23 00:00:00,28.0
Rivian,EQS,338.0,59435.143480572384,91.65571740286192,256.0111447794515,4.748459856529212,139.8876361920711,4.0,2017-11-04 00:00:00,2017-11-04 00:00:00,92.0
Chevrolet,Model Y,242.0,63425.64927495152,66.39824637475759,143.92685809259902,5.011663423084008,124.96593984816944,4.0,2016-06-26 00:00:00,2016-06-26 00:00:00,19.0
BMW,EV6,331.0,67112.51840023129,72.58759200115641,153.7043870935269,4.456541752349827,127.78386266643456,5.0,2020-12-10 00:00:00,2020-12-10 00:00:00,40.0
Polestar,e-tron,289.0,77443.83377642813,67.80416888214069,219.87710463871977,4.796524788037299,187.6946902594498,5.0,2018-04-08 00:00:00,2018-04-08 00:00:00,36.0
Lucid,Model 3,251.0,60855.92605216533,61.94463026082667,152.0568013707452,4.875182726050348,124.7190510100757,5.0,2015-11-14 00:00:00,2015-11-14 00:00:00,67.0
Hyundai,I-PACE,338.0,36642.40938091033,98.12704690455163,191.82858967879412,3.4280593578829675,60.05428677109257,4.0,2021-02-12 00:00:00,2021-02-12 00:00:00,36.0
Polestar,Silverado EV,278.0,100507.013164924,53.38506582461999,125.94652695910212,3.989168346064082,155.101818125044,5.0,2019-03-02 00:00:00,2019-03-02 00:00:00,40.0
Rivian,Bolt,318.0,23276.830193096077,80.95915096548036,169.98016770406585,5.620636240697487,95.28922215377256,5.0,2017-08-02 00:00:00,2017-08-02 00:00:00,95.0
Tesla,Model Y,164.0,52298.61499754399,73.03807498771995,220.0520069206713,5.437406032496202,128.61302501617357,5.0,2023-07-19 00:00:00,2023-07-19 00:00:00,210.0
Volkswagen,Mach-E,336.0,79753.14947467997,82.18074737339987,180.00957872306756,3.796070215888604,183.12105637998752,5.0,2020-08-16 00:00:00,2020-08-16 00:00:00,96.0
Volvo,Ioniq 5,429.0,78241.7378056599,72.4436890282995,129.40058741050052,4.240167364840054,131.95800372888348,5.0,2023-04-05 00:00:00,2023-04-05 00:00:00,135.0
Volvo,Ariya,299.0,57375.40511530878,82.38702557654388,153.99550890168683,5.76652051206063,116.33652815104313,5.0,2021-03-19 00:00:00,2021-03-19 00:00:00,131.0
Chevrolet,Ariya,286.0,89180.2072341995,79.24603617099747,150.38357929912613,3.6550635476950615,183.46567533735708,5.0,2022-07-13 00:00:00,2022-07-13 00:00:00,26.0
Rivian,Air,276.0,81829.88074690633,83.82940373453168,146.1071530002603,3.960476518772785,195.780445455584,5.0,2022-01-04 00:00:00,2022-01-04 00:00:00,152.0
Jaguar,Niro,327.0,67504.82887853716,101.1541443926858,225.3559995981956,6.230907896391866,129.78669115451638,5.0,2018-11-25 00:00:00,2018-11-25 00:00:00,119.0
Hyundai,iX,284.0,43817.40627034084,46.997031351704194,156.64607614561118,4.337631411396296,92.04184815327888,5.0,2019-11-06 00:00:00,2021-06-14 00:00:00,24.0
Jaguar,Ariya,332.0,47095.78671950736,76.21893359753678,192.94493183562912,3.438115846035928,129.93673299963834,5.0,2015-11-13 00:00:00,2015-11-13 00:00:00,117.0
Nissan,EV6,386.0,50866.7110810293,60.09355540514651,175.0608747373512,6.029889276418532,86.68777315632127,4.0,2022-05-29 00:00:00,2022-05-29 00:00:00,134.0
Mercedes-Benz,Air,342.0,60827.17643917803,64.13088219589015,214.9989671800223,3.418108069490645,130.39693217851018,4.0,2020-09-23 00:00:00,2020-09-23 00:00:00,97.0
Nissan,Ariya,291.0,23127.65307649312,60.7182653824656,97.7394417100124,5.515448538898585,92.97897536473178,5.0,2017-07-29 00:00:00,2017-07-29 00:00:00,87.0
Polestar,EV6,244.0,53389.56181117519,70.61780905587597,160.37247406897723,5.465241418131608,129.93673299963834,7.0,2022-03-26 00:00:00,2022-03-26 00:00:00,41.0
BMW,2,279.0,77330.50073541462,91.83250367707312,242.83262720909005,5.492134166857094,125.77780987341951,5.0,2016-06-15 00:00:00,2016-06-15 00:00:00,27.0
Tesla,ID.Buzz,291.0,46705.26301403823,69.33131507019115,117.18169511460393,5.828536741286687,109.2270427512502,2.0,2015-07-05 00:00:00,2015-07-05 00:00:00,92.0
Chevrolet,EV6,234.0,53980.720742189136,80.18860371094569,259.42689293577024,4.110741303969737,149.64155989857187,7.0,2016-04-20 00:00:00,2016-04-20 00:00:00,18.0
Polestar,I-PACE,354.0,74238.32404120956,88.4516202060478,107.70563061587433,6.249012957599021,134.9305665134774,4.0,2017-12-09 00:00:00,2017-12-09 00:00:00,27.0
Audi,iX,328.0,60155.71905124431,62.2256199703962,136.31422191413805,4.448182607306675,132.74210993952846,5.0,2015-06-15 00:00:00,2015-06-15 00:00:00,79.0
Hyundai,Silverado EV,247.0,48304.08816639759,63.03544083198796,190.3896690619085,4.373590059190705,129.93673299963834,5.0,2019-08-04 00:00:00,2019-08-04 00:00:00,34.0
Volvo,F-150 Lightning,299.0,86313.95478874161,75.00477394370809,157.6084679103658,5.396349277068308,134.22072540000124,4.0,2018-02-22 00:00:00,2018-02-22 00:00:00,91.0
Hyundai,Bolt,335.0,58162.63441194052,47.97317205970258,48.95189791275992,4.079683901081856,140.11433773354358,4.0,2019-02-18 00:00:00,2019-02-18 00:00:00,32.0
Polestar,Q4 e-tron,217.0,31138.67940441714,105.1383970220857,170.4598819239806,5.934451295353825,84.33668159283684,5.0,2021-01-24 00:00:00,2021-01-24 00:00:00,47.0
Polestar,F-150 Lightning,304.0,52705.93737482681,75.08468687413405,156.77470797212817,4.765072051833742,86.93456123541517,5.0,2023-11-24 00:00:00,2023-11-24 00:00:00,60.0
Rivian,F-150 Lightning,279.0,85540.75652762425,83.3937826381213,122.9298674481614,4.114234308712914,137.37975813163064,5.0,2017-08-18 00:00:00,2017-08-18 00:00:00,132.0
BMW,i3,339.0,87707.779417939,72.06889708969499,137.40215123201045,6.853745096938101,134.0684071214387,5.0,2022-02-05 00:00:00,2022-02-05 00:00:00,36.0
Nissan,Q4 e-tron,340.0,31512.248241230354,84.54124120615177,46.87598470957784,5.690575351806895,146.83672224884384,5.0,2017-02-05 00:00:00,2017-02-05 00:00:00,104.0
Volvo,Model 3,258.0,49323.09610520383,74.9947603971053,122.56519044599274,4.983718268158304,117.66024440575012,5.0,2015-03-05 00:00:00,2015-03-05 00:00:00,80.0
Mercedes-Benz,i3,344.0,55522.938560146256,83.37469280073127,186.4704865102092,3.519173416523382,129.93673299963834,5.0,2019-09-04 00:00:00,2019-09-04 00:00:00,77.0
BMW,Air,285.0,60155.71905124431,94.45093137145912,158.6365749018193,4.880270887428571,129.15336094003527,4.0,2020-11-27 00:00:00,2021-06-14 00:00:00,33.0
Volkswagen,Model 3,300.0,30631.585274112997,41.96792637056495,150.38357929912613,4.148709193400036,105.90985966957888,5.0,2021-10-04 00:00:00,2021-10-04 00:00:00,89.0
Rivian,Niro,301.0,93297.85916589329,84.99429582946644,242.93901086645437,3.695350563479238,165.41585754148792,4.0,2020-08-21 00:00:00,2020-08-21 00:00:00,112.0
Rivian,Ariya,412.0,40213.8898323793,67.05944916189651,108.78515157735312,6.197592475102931,65.27692350887313,5.0,2019-06-09 00:00:00,2019-06-09 00:00:00,139.0
